h_id,h_sector,h_lat,h_lon,h_Workers,h_Workers2015,h_Workers2014,Workers2013,Workers2011,Workers2009,d_id,d_sector,d_lat,d_lon
48201433501,48201433501,29.68134022,-95.54902722,13,,,,,,6969,48201453300,29.66416749,-95.56510366
48201433501,48201433501,29.68134022,-95.54902722,13,,,,,,6970,48201541700,29.80834657,-95.66586051
48201433502,48201433502,29.68028286,-95.55570076,56,,,,,,6971,48201100000,29.75738955,-95.36317172
48201433502,48201433502,29.68028286,-95.55570076,39,,,,,,6972,48157671800,29.62984239,-95.55835848
48201433502,48201433502,29.68028286,-95.55570076,27,,,,,,6973,48201313100,29.71082216,-95.38986395
48201433502,48201433502,29.68028286,-95.55570076,27,,,,,,6974,48201423100,29.66926871,-95.5441147
48201433502,48201433502,29.68028286,-95.55570076,26,,,,,,6975,48201433600,29.67034071,-95.55396416
48201433502,48201433502,29.68028286,-95.55570076,25,,,,,,6976,48157672001,29.64500035,-95.60830655
48201433502,48201433502,29.68028286,-95.55570076,25,,,,,,6977,48201432801,29.71781518,-95.5082609
48201433502,48201433502,29.68028286,-95.55570076,23,,,,,,6978,48201411502,29.73498189,-95.42862494
48201433502,48201433502,29.68028286,-95.55570076,21,,,,,,6979,48201432300,29.73256292,-95.54843512
48201433502,48201433502,29.68028286,-95.55570076,21,,,,,,6980,48201540100,29.85653475,-95.58495223
48201433600,48201433600,29.67034071,-95.55396416,74,,,,,,6981,48201100000,29.75738955,-95.36317172
48201433600,48201433600,29.67034071,-95.55396416,68,,,,,,6983,48201313100,29.71082216,-95.38986395
48201433600,48201433600,29.67034071,-95.55396416,49,,,,,,6984,48157671800,29.62984239,-95.55835848
48201433600,48201433600,29.67034071,-95.55396416,27,,,,,,6985,48201433501,29.68134022,-95.54902722
48201433600,48201433600,29.67034071,-95.55396416,25,,,,,,6986,48201411300,29.74908355,-95.4526214
48201433600,48201433600,29.67034071,-95.55396416,25,,,,,,6987,48201431900,29.73457103,-95.46426281
48201433600,48201433600,29.67034071,-95.55396416,25,,,,,,6988,48201432801,29.71781518,-95.5082609
48201433600,48201433600,29.67034071,-95.55396416,23,,,,,,6989,48157672001,29.64500035,-95.60830655
48201433600,48201433600,29.67034071,-95.55396416,22,,,,,,6990,48201431802,29.74748736,-95.46124555
48201440100,48201440100,29.6440062,-95.54806394,154,,,,,,6991,48201100000,29.75738955,-95.36317172
48201440100,48201440100,29.6440062,-95.54806394,126,,,,,,6992,48201411501,29.7354916,-95.44222572
48201440100,48201440100,29.6440062,-95.54806394,109,,,,,,6993,48201313100,29.71082216,-95.38986395
48201440100,48201440100,29.6440062,-95.54806394,77,,,,,,6994,48157671800,29.62984239,-95.55835848
48201440100,48201440100,29.6440062,-95.54806394,72,,,,,,6995,48157674000,29.58641203,-95.61995435
48201440100,48201440100,29.6440062,-95.54806394,55,,,,,,6997,48201543200,29.8084823,-95.60735597
48201440100,48201440100,29.6440062,-95.54806394,39,,,,,,6998,48157672001,29.64500035,-95.60830655
48201440100,48201440100,29.6440062,-95.54806394,38,,,,,,6999,48201313900,29.69186713,-95.38390289
48201440100,48201440100,29.6440062,-95.54806394,37,,,,,,7000,48201410600,29.7463478,-95.37780985
48201450100,48201450100,29.77715382,-95.56696187,62,,,,,,7001,48201100000,29.75738955,-95.36317172
48201450100,48201450100,29.77715382,-95.56696187,29,,,,,,7002,48201543200,29.8084823,-95.60735597
48201450100,48201450100,29.77715382,-95.56696187,26,,,,,,7003,48201431900,29.73457103,-95.46426281
48201450100,48201450100,29.77715382,-95.56696187,25,,,,,,7004,48201411502,29.73498189,-95.42862494
48201450100,48201450100,29.77715382,-95.56696187,22,,,,,,7005,48201430500,29.77955239,-95.52000269
48201450100,48201450100,29.77715382,-95.56696187,14,,,,,,7007,48201450500,29.77821176,-95.63478955
48201450100,48201450100,29.77715382,-95.56696187,13,,,,,,7008,48201430700,29.77687823,-95.53884894
48201450100,48201450100,29.77715382,-95.56696187,13,,,,,,7009,48201541700,29.80834657,-95.66586051
48201450100,48201450100,29.77715382,-95.56696187,12,,,,,,7010,48201411300,29.74908355,-95.4526214
48201450200,48201450200,29.77905075,-95.57963174,238,,,,,,7011,48201100000,29.75738955,-95.36317172
48201450200,48201450200,29.77905075,-95.57963174,73,,,,,,7012,48201543200,29.8084823,-95.60735597
48201450200,48201450200,29.77905075,-95.57963174,71,,,,,,7013,48201313100,29.71082216,-95.38986395
48201450200,48201450200,29.77905075,-95.57963174,70,,,,,,7014,48201430500,29.77955239,-95.52000269
48201450200,48201450200,29.77905075,-95.57963174,55,,,,,,7016,48201431802,29.74748736,-95.46124555
48201450200,48201450200,29.77905075,-95.57963174,50,,,,,,7017,48201411502,29.73498189,-95.42862494
48201450200,48201450200,29.77905075,-95.57963174,44,,,,,,7018,48201431900,29.73457103,-95.46426281
48201450200,48201450200,29.77905075,-95.57963174,42,,,,,,7019,48201430800,29.77588625,-95.55292979
48201450200,48201450200,29.77905075,-95.57963174,28,,,,,,7020,48201411300,29.74908355,-95.4526214
48201450300,48201450300,29.7773852,-95.59827558,149,,,,,,7021,48201100000,29.75738955,-95.36317172
48201450300,48201450300,29.7773852,-95.59827558,115,,,,,,7022,48201430500,29.77955239,-95.52000269
48201450300,48201450300,29.7773852,-95.59827558,114,,,,,,7023,48201543200,29.8084823,-95.60735597
48201450300,48201450300,29.7773852,-95.59827558,81,,,,,,7024,48201430800,29.77588625,-95.55292979
48201450300,48201450300,29.7773852,-95.59827558,72,,,,,,7026,48201313100,29.71082216,-95.38986395
48201450300,48201450300,29.7773852,-95.59827558,60,,,,,,7027,48201411501,29.7354916,-95.44222572
48201450300,48201450300,29.7773852,-95.59827558,47,,,,,,7028,48201431900,29.73457103,-95.46426281
48201450300,48201450300,29.7773852,-95.59827558,45,,,,,,7029,48201431802,29.74748736,-95.46124555
48201450300,48201450300,29.7773852,-95.59827558,43,,,,,,7030,48201450400,29.7788804,-95.61325571
48201450400,48201450400,29.7788804,-95.61325571,111,,,,,,7031,48201100000,29.75738955,-95.36317172
48201450400,48201450400,29.7788804,-95.61325571,53,,,,,,7033,48201543200,29.8084823,-95.60735597
48201450400,48201450400,29.7788804,-95.61325571,48,,,,,,7034,48201430500,29.77955239,-95.52000269
48201450400,48201450400,29.7788804,-95.61325571,40,,,,,,7035,48201450500,29.77821176,-95.63478955
48201450400,48201450400,29.7788804,-95.61325571,39,,,,,,7036,48201540100,29.85653475,-95.58495223
48201450400,48201450400,29.7788804,-95.61325571,37,,,,,,7037,48201313100,29.71082216,-95.38986395
48201450400,48201450400,29.7788804,-95.61325571,37,,,,,,7038,48201430800,29.77588625,-95.55292979
48201450400,48201450400,29.7788804,-95.61325571,32,,,,,,7039,48201431900,29.73457103,-95.46426281
48201450400,48201450400,29.7788804,-95.61325571,31,,,,,,7040,48201411502,29.73498189,-95.42862494
48201450500,48201450500,29.77821176,-95.63478955,81,,,,,,7042,48201543200,29.8084823,-95.60735597
48201450500,48201450500,29.77821176,-95.63478955,73,,,,,,7043,48201100000,29.75738955,-95.36317172
48201450500,48201450500,29.77821176,-95.63478955,27,,,,,,7044,48201432400,29.72349291,-95.54852669
48201450500,48201450500,29.77821176,-95.63478955,27,,,,,,7045,48201541700,29.80834657,-95.66586051
48201450500,48201450500,29.77821176,-95.63478955,25,,,,,,7046,48201430800,29.77588625,-95.55292979
48201450500,48201450500,29.77821176,-95.63478955,23,,,,,,7047,48201431802,29.74748736,-95.46124555
48201450500,48201450500,29.77821176,-95.63478955,20,,,,,,7048,48201313100,29.71082216,-95.38986395
48201450500,48201450500,29.77821176,-95.63478955,20,,,,,,7049,48201452201,29.73225373,-95.5646417
48201450500,48201450500,29.77821176,-95.63478955,19,,,,,,7050,48201450600,29.76924874,-95.61500769
48201450600,48201450600,29.76924874,-95.61500769,139,,,,,,7051,48201100000,29.75738955,-95.36317172
48201450600,48201450600,29.76924874,-95.61500769,79,,,,,,7052,48201543200,29.8084823,-95.60735597
48201450600,48201450600,29.76924874,-95.61500769,66,,,,,,7054,48201430500,29.77955239,-95.52000269
48201450600,48201450600,29.76924874,-95.61500769,47,,,,,,7055,48201313100,29.71082216,-95.38986395
48201450600,48201450600,29.76924874,-95.61500769,47,,,,,,7056,48201431900,29.73457103,-95.46426281
48201450600,48201450600,29.76924874,-95.61500769,44,,,,,,7057,48201431802,29.74748736,-95.46124555
48201450600,48201450600,29.76924874,-95.61500769,34,,,,,,7058,48201430800,29.77588625,-95.55292979
48201450600,48201450600,29.76924874,-95.61500769,33,,,,,,7059,48201411300,29.74908355,-95.4526214
48201450600,48201450600,29.76924874,-95.61500769,32,,,,,,7060,48201450500,29.77821176,-95.63478955
48201450700,48201450700,29.76685023,-95.58339291,234,,,,,,7061,48201100000,29.75738955,-95.36317172
48201450700,48201450700,29.76685023,-95.58339291,76,,,,,,7062,48201543200,29.8084823,-95.60735597
48201450700,48201450700,29.76685023,-95.58339291,66,,,,,,7063,48201450500,29.77821176,-95.63478955
48201450700,48201450700,29.76685023,-95.58339291,60,,,,,,7064,48201430500,29.77955239,-95.52000269
48201450700,48201450700,29.76685023,-95.58339291,54,,,,,,7065,48201313100,29.71082216,-95.38986395
48201450700,48201450700,29.76685023,-95.58339291,47,,,,,,7067,48201431802,29.74748736,-95.46124555
48201450700,48201450700,29.76685023,-95.58339291,43,,,,,,7068,48201411502,29.73498189,-95.42862494
48201450700,48201450700,29.76685023,-95.58339291,37,,,,,,7069,48201431900,29.73457103,-95.46426281
48201450700,48201450700,29.76685023,-95.58339291,37,,,,,,7070,48201450300,29.7773852,-95.59827558
48201450801,48201450801,29.760183,-95.56873115,53,,,,,,7071,48201100000,29.75738955,-95.36317172
48201450801,48201450801,29.760183,-95.56873115,30,,,,,,7072,48201430800,29.77588625,-95.55292979
48201450801,48201450801,29.760183,-95.56873115,23,,,,,,7073,48201543200,29.8084823,-95.60735597
48201450801,48201450801,29.760183,-95.56873115,21,,,,,,7074,48201411501,29.7354916,-95.44222572
48201450801,48201450801,29.760183,-95.56873115,17,,,,,,7075,48201450900,29.74212118,-95.56494111
48201450801,48201450801,29.760183,-95.56873115,14,,,,,,7076,48157672001,29.64500035,-95.60830655
48201450801,48201450801,29.760183,-95.56873115,14,,,,,,7077,48201411502,29.73498189,-95.42862494
48201450801,48201450801,29.760183,-95.56873115,14,,,,,,7078,48201431900,29.73457103,-95.46426281
48201450801,48201450801,29.760183,-95.56873115,14,,,,,,7079,48201432300,29.73256292,-95.54843512
48201450801,48201450801,29.760183,-95.56873115,14,,,,,,7080,48201452500,29.70903675,-95.60096149
48201450802,48201450802,29.75290183,-95.56554669,138,,,,,,7081,48201100000,29.75738955,-95.36317172
48201450802,48201450802,29.75290183,-95.56554669,72,,,,,,7082,48201313100,29.71082216,-95.38986395
48201450802,48201450802,29.75290183,-95.56554669,53,,,,,,7083,48201431802,29.74748736,-95.46124555
48201450802,48201450802,29.75290183,-95.56554669,50,,,,,,7084,48201411501,29.7354916,-95.44222572
48201450802,48201450802,29.75290183,-95.56554669,45,,,,,,7085,48201430800,29.77588625,-95.55292979
48201450802,48201450802,29.75290183,-95.56554669,45,,,,,,7086,48201543200,29.8084823,-95.60735597
48201450802,48201450802,29.75290183,-95.56554669,42,,,,,,7087,48201410600,29.7463478,-95.37780985
48201450802,48201450802,29.75290183,-95.56554669,40,,,,,,7088,48201432300,29.73256292,-95.54843512
48201450802,48201450802,29.75290183,-95.56554669,37,,,,,,7089,48201411502,29.73498189,-95.42862494
48201450802,48201450802,29.75290183,-95.56554669,37,,,,,,7090,48201431900,29.73457103,-95.46426281
48201450900,48201450900,29.74212118,-95.56494111,80,,,,,,7092,48201100000,29.75738955,-95.36317172
48201450900,48201450900,29.74212118,-95.56494111,37,,,,,,7093,48201543200,29.8084823,-95.60735597
48201450900,48201450900,29.74212118,-95.56494111,33,,,,,,7094,48201411501,29.7354916,-95.44222572
48201450900,48201450900,29.74212118,-95.56494111,33,,,,,,7095,48201431900,29.73457103,-95.46426281
48201450900,48201450900,29.74212118,-95.56494111,30,,,,,,7096,48201431802,29.74748736,-95.46124555
48201450900,48201450900,29.74212118,-95.56494111,23,,,,,,7097,48201411502,29.73498189,-95.42862494
48201450900,48201450900,29.74212118,-95.56494111,22,,,,,,7098,48201313100,29.71082216,-95.38986395
48201450900,48201450900,29.74212118,-95.56494111,21,,,,,,7099,48201430800,29.77588625,-95.55292979
48201450900,48201450900,29.74212118,-95.56494111,21,,,,,,7100,48201432300,29.73256292,-95.54843512
48201451001,48201451001,29.74241317,-95.57758271,106,,,,,,7101,48201100000,29.75738955,-95.36317172
48201451001,48201451001,29.74241317,-95.57758271,61,,,,,,7102,48201313100,29.71082216,-95.38986395
48201451001,48201451001,29.74241317,-95.57758271,44,,,,,,7103,48201411501,29.7354916,-95.44222572
48201451001,48201451001,29.74241317,-95.57758271,44,,,,,,7104,48201543200,29.8084823,-95.60735597
48201451001,48201451001,29.74241317,-95.57758271,37,,,,,,7105,48201430800,29.77588625,-95.55292979
48201451001,48201451001,29.74241317,-95.57758271,37,,,,,,7106,48201431802,29.74748736,-95.46124555
48201451001,48201451001,29.74241317,-95.57758271,37,,,,,,7107,48201431900,29.73457103,-95.46426281
48201451001,48201451001,29.74241317,-95.57758271,36,,,,,,7108,48201540100,29.85653475,-95.58495223
48201451001,48201451001,29.74241317,-95.57758271,28,,,,,,7110,48201541700,29.80834657,-95.66586051
48201451002,48201451002,29.74084286,-95.58548675,100,,,,,,7111,48201100000,29.75738955,-95.36317172
48201451002,48201451002,29.74084286,-95.58548675,70,,,,,,7112,48201411501,29.7354916,-95.44222572
48201451002,48201451002,29.74084286,-95.58548675,57,,,,,,7113,48201313100,29.71082216,-95.38986395
48201451002,48201451002,29.74084286,-95.58548675,46,,,,,,7114,48201543200,29.8084823,-95.60735597
48201451002,48201451002,29.74084286,-95.58548675,45,,,,,,7115,48201430800,29.77588625,-95.55292979
48201451002,48201451002,29.74084286,-95.58548675,35,,,,,,7116,48201452100,29.72630084,-95.58212457
48201451002,48201451002,29.74084286,-95.58548675,33,,,,,,7117,48157672001,29.64500035,-95.60830655
48201451002,48201451002,29.74084286,-95.58548675,31,,,,,,7118,48201431900,29.73457103,-95.46426281
48201451002,48201451002,29.74084286,-95.58548675,29,,,,,,7119,48157671800,29.62984239,-95.55835848
48201451002,48201451002,29.74084286,-95.58548675,29,,,,,,7120,48201540100,29.85653475,-95.58495223
48201451100,48201451100,29.75638427,-95.58083425,109,,,,,,7121,48201100000,29.75738955,-95.36317172
48201451100,48201451100,29.75638427,-95.58083425,45,,,,,,7123,48201411501,29.7354916,-95.44222572
48201451100,48201451100,29.75638427,-95.58083425,45,,,,,,7124,48201543200,29.8084823,-95.60735597
48201451100,48201451100,29.75638427,-95.58083425,38,,,,,,7125,48201430800,29.77588625,-95.55292979
48201451100,48201451100,29.75638427,-95.58083425,37,,,,,,7126,48201313100,29.71082216,-95.38986395
48201451100,48201451100,29.75638427,-95.58083425,35,,,,,,7127,48201411502,29.73498189,-95.42862494
48201451100,48201451100,29.75638427,-95.58083425,34,,,,,,7128,48201431900,29.73457103,-95.46426281
48201451100,48201451100,29.75638427,-95.58083425,33,,,,,,7129,48201431802,29.74748736,-95.46124555
48201451100,48201451100,29.75638427,-95.58083425,26,,,,,,7130,48201540100,29.85653475,-95.58495223
48201451200,48201451200,29.75580911,-95.59587,90,,,,,,7131,48201100000,29.75738955,-95.36317172
48201451200,48201451200,29.75580911,-95.59587,43,,,,,,7132,48201543200,29.8084823,-95.60735597
48201451200,48201451200,29.75580911,-95.59587,36,,,,,,7133,48201411502,29.73498189,-95.42862494
48201451200,48201451200,29.75580911,-95.59587,30,,,,,,7135,48201313100,29.71082216,-95.38986395
48201451200,48201451200,29.75580911,-95.59587,25,,,,,,7136,48201431802,29.74748736,-95.46124555
48201451200,48201451200,29.75580911,-95.59587,24,,,,,,7137,48201450500,29.77821176,-95.63478955
48201451200,48201451200,29.75580911,-95.59587,23,,,,,,7138,48201411501,29.7354916,-95.44222572
48201451200,48201451200,29.75580911,-95.59587,22,,,,,,7139,48201430500,29.77955239,-95.52000269
48201451200,48201451200,29.75580911,-95.59587,22,,,,,,7140,48201431900,29.73457103,-95.46426281
48201451300,48201451300,29.74451288,-95.59760694,190,,,,,,7141,48201100000,29.75738955,-95.36317172
48201451300,48201451300,29.74451288,-95.59760694,91,,,,,,7142,48201543200,29.8084823,-95.60735597
48201451300,48201451300,29.74451288,-95.59760694,80,,,,,,7143,48201313100,29.71082216,-95.38986395
48201451300,48201451300,29.74451288,-95.59760694,72,,,,,,7144,48201411501,29.7354916,-95.44222572
48201451300,48201451300,29.74451288,-95.59760694,49,,,,,,7145,48201430500,29.77955239,-95.52000269
48201451300,48201451300,29.74451288,-95.59760694,47,,,,,,7146,48201431802,29.74748736,-95.46124555
48201451300,48201451300,29.74451288,-95.59760694,46,,,,,,7148,48201411502,29.73498189,-95.42862494
48201451300,48201451300,29.74451288,-95.59760694,44,,,,,,7149,48201430800,29.77588625,-95.55292979
48201451300,48201451300,29.74451288,-95.59760694,44,,,,,,7150,48201431900,29.73457103,-95.46426281
48201451401,48201451401,29.7503672,-95.61236674,89,,,,,,7151,48201100000,29.75738955,-95.36317172
48201451401,48201451401,29.7503672,-95.61236674,56,,,,,,7152,48201411501,29.7354916,-95.44222572
48201451401,48201451401,29.7503672,-95.61236674,45,,,,,,7153,48201431900,29.73457103,-95.46426281
48201451401,48201451401,29.7503672,-95.61236674,43,,,,,,7154,48201431802,29.74748736,-95.46124555
48201451401,48201451401,29.7503672,-95.61236674,42,,,,,,7155,48201543200,29.8084823,-95.60735597
48201451401,48201451401,29.7503672,-95.61236674,41,,,,,,7156,48201313100,29.71082216,-95.38986395
48201451401,48201451401,29.7503672,-95.61236674,39,,,,,,7157,48201432300,29.73256292,-95.54843512
48201451401,48201451401,29.7503672,-95.61236674,30,,,,,,7159,48157672001,29.64500035,-95.60830655
48201451401,48201451401,29.7503672,-95.61236674,30,,,,,,7160,48201450500,29.77821176,-95.63478955
48201451402,48201451402,29.74125766,-95.61226543,98,,,,,,7161,48201100000,29.75738955,-95.36317172
48201451402,48201451402,29.74125766,-95.61226543,57,,,,,,7162,48201452500,29.70903675,-95.60096149
48201451402,48201451402,29.74125766,-95.61226543,47,,,,,,7163,48201313100,29.71082216,-95.38986395
48201451402,48201451402,29.74125766,-95.61226543,42,,,,,,7164,48201411501,29.7354916,-95.44222572
48201451402,48201451402,29.74125766,-95.61226543,42,,,,,,7165,48201431802,29.74748736,-95.46124555
48201451402,48201451402,29.74125766,-95.61226543,31,,,,,,7166,48201431801,29.74442832,-95.47227925
48201451402,48201451402,29.74125766,-95.61226543,30,,,,,,7167,48201411502,29.73498189,-95.42862494
48201451402,48201451402,29.74125766,-95.61226543,30,,,,,,7168,48201431900,29.73457103,-95.46426281
48201451402,48201451402,29.74125766,-95.61226543,28,,,,,,7169,48201432300,29.73256292,-95.54843512
48201451402,48201451402,29.74125766,-95.61226543,27,,,,,,7170,48201520500,29.82253242,-95.4807582
48201451403,48201451403,29.74567249,-95.62152221,122,,,,,,7171,48201100000,29.75738955,-95.36317172
48201451403,48201451403,29.74567249,-95.62152221,65,,,,,,7172,48201313100,29.71082216,-95.38986395
48201451403,48201451403,29.74567249,-95.62152221,47,,,,,,7173,48201452500,29.70903675,-95.60096149
48201451403,48201451403,29.74567249,-95.62152221,47,,,,,,7174,48201543200,29.8084823,-95.60735597
48201451403,48201451403,29.74567249,-95.62152221,46,,,,,,7175,48201411501,29.7354916,-95.44222572
48201451403,48201451403,29.74567249,-95.62152221,45,,,,,,7176,48201430800,29.77588625,-95.55292979
48201451403,48201451403,29.74567249,-95.62152221,43,,,,,,7177,48201451500,29.76011439,-95.61736102
48201451403,48201451403,29.74567249,-95.62152221,41,,,,,,7178,48201411502,29.73498189,-95.42862494
48201451403,48201451403,29.74567249,-95.62152221,40,,,,,,7179,48201431802,29.74748736,-95.46124555
48201451403,48201451403,29.74567249,-95.62152221,34,,,,,,7180,48201431900,29.73457103,-95.46426281
48201451500,48201451500,29.76011439,-95.61736102,118,,,,,,7181,48201100000,29.75738955,-95.36317172
48201451500,48201451500,29.76011439,-95.61736102,66,,,,,,7183,48201543200,29.8084823,-95.60735597
48201451500,48201451500,29.76011439,-95.61736102,57,,,,,,7184,48201313100,29.71082216,-95.38986395
48201451500,48201451500,29.76011439,-95.61736102,56,,,,,,7185,48201430800,29.77588625,-95.55292979
48201451500,48201451500,29.76011439,-95.61736102,52,,,,,,7186,48201450500,29.77821176,-95.63478955
48201451500,48201451500,29.76011439,-95.61736102,49,,,,,,7187,48201452500,29.70903675,-95.60096149
48201451500,48201451500,29.76011439,-95.61736102,44,,,,,,7188,48157672001,29.64500035,-95.60830655
48201451500,48201451500,29.76011439,-95.61736102,43,,,,,,7189,48201541700,29.80834657,-95.66586051
48201451500,48201451500,29.76011439,-95.61736102,37,,,,,,7190,48201432300,29.73256292,-95.54843512
48201451601,48201451601,29.76405537,-95.63359801,217,,,,,,7191,48201100000,29.75738955,-95.36317172
48201451601,48201451601,29.76405537,-95.63359801,118,,,,,,7192,48201543200,29.8084823,-95.60735597
48201451601,48201451601,29.76405537,-95.63359801,84,,,,,,7193,48201450500,29.77821176,-95.63478955
48201451601,48201451601,29.76405537,-95.63359801,54,,,,,,7194,48201411501,29.7354916,-95.44222572
48201451601,48201451601,29.76405537,-95.63359801,54,,,,,,7195,48201541700,29.80834657,-95.66586051
48201451601,48201451601,29.76405537,-95.63359801,51,,,,,,7196,48201313100,29.71082216,-95.38986395
48201451601,48201451601,29.76405537,-95.63359801,50,,,,,,7197,48201451500,29.76011439,-95.61736102
48201451601,48201451601,29.76405537,-95.63359801,46,,,,,,7198,48157672001,29.64500035,-95.60830655
48201451601,48201451601,29.76405537,-95.63359801,46,,,,,,7199,48201431801,29.74442832,-95.47227925
48201451601,48201451601,29.76405537,-95.63359801,41,,,,,,7200,48201432300,29.73256292,-95.54843512
48201451602,48201451602,29.74565203,-95.6344692,187,,,,,,7201,48201100000,29.75738955,-95.36317172
48201451602,48201451602,29.74565203,-95.6344692,113,,,,,,7202,48201543200,29.8084823,-95.60735597
48201451602,48201451602,29.74565203,-95.6344692,81,,,,,,7203,48201411501,29.7354916,-95.44222572
48201451602,48201451602,29.74565203,-95.6344692,79,,,,,,7204,48201431900,29.73457103,-95.46426281
48201451602,48201451602,29.74565203,-95.6344692,76,,,,,,7205,48201313100,29.71082216,-95.38986395
48201451602,48201451602,29.74565203,-95.6344692,66,,,,,,7206,48201451500,29.76011439,-95.61736102
48201451602,48201451602,29.74565203,-95.6344692,63,,,,,,7207,48201411502,29.73498189,-95.42862494
48201451602,48201451602,29.74565203,-95.6344692,63,,,,,,7208,48201430800,29.77588625,-95.55292979
48201451602,48201451602,29.74565203,-95.6344692,63,,,,,,7209,48201431802,29.74748736,-95.46124555
48201451602,48201451602,29.74565203,-95.6344692,62,,,,,,7210,48201450500,29.77821176,-95.63478955
48201451700,48201451700,29.73243068,-95.63151705,72,,,,,,7211,48201100000,29.75738955,-95.36317172
48201451700,48201451700,29.73243068,-95.63151705,53,,,,,,7212,48201313100,29.71082216,-95.38986395
48201451700,48201451700,29.73243068,-95.63151705,40,,,,,,7213,48201452300,29.7108572,-95.56434889
48201451700,48201451700,29.73243068,-95.63151705,38,,,,,,7214,48201411502,29.73498189,-95.42862494
48201451700,48201451700,29.73243068,-95.63151705,35,,,,,,7215,48201430800,29.77588625,-95.55292979
48201451700,48201451700,29.73243068,-95.63151705,32,,,,,,7216,48201411501,29.7354916,-95.44222572
48201451700,48201451700,29.73243068,-95.63151705,30,,,,,,7218,48201452500,29.70903675,-95.60096149
48201451700,48201451700,29.73243068,-95.63151705,29,,,,,,7219,48201543200,29.8084823,-95.60735597
48201451700,48201451700,29.73243068,-95.63151705,28,,,,,,7220,48201431900,29.73457103,-95.46426281
48201451800,48201451800,29.72026094,-95.63125361,103,,,,,,7221,48201100000,29.75738955,-95.36317172
48201451800,48201451800,29.72026094,-95.63125361,87,,,,,,7222,48201452500,29.70903675,-95.60096149
48201451800,48201451800,29.72026094,-95.63125361,61,,,,,,7223,48201313100,29.71082216,-95.38986395
48201451800,48201451800,29.72026094,-95.63125361,37,,,,,,7224,48201430800,29.77588625,-95.55292979
48201451800,48201451800,29.72026094,-95.63125361,33,,,,,,7225,48157674000,29.58641203,-95.61995435
48201451800,48201451800,29.72026094,-95.63125361,30,,,,,,7226,48201431900,29.73457103,-95.46426281
48201451800,48201451800,29.72026094,-95.63125361,29,,,,,,7227,48201411501,29.7354916,-95.44222572
48201451800,48201451800,29.72026094,-95.63125361,29,,,,,,7228,48201432300,29.73256292,-95.54843512
48201451800,48201451800,29.72026094,-95.63125361,28,,,,,,7229,48201543200,29.8084823,-95.60735597
48201451800,48201451800,29.72026094,-95.63125361,25,,,,,,7230,48201431802,29.74748736,-95.46124555
48201451901,48201451901,29.72181096,-95.61139631,131,,,,,,7231,48201100000,29.75738955,-95.36317172
48201451901,48201451901,29.72181096,-95.61139631,98,,,,,,7232,48201452500,29.70903675,-95.60096149
48201451901,48201451901,29.72181096,-95.61139631,92,,,,,,7233,48201313100,29.71082216,-95.38986395
48201451901,48201451901,29.72181096,-95.61139631,57,,,,,,7234,48201431900,29.73457103,-95.46426281
48201451901,48201451901,29.72181096,-95.61139631,50,,,,,,7235,48201430800,29.77588625,-95.55292979
48201451901,48201451901,29.72181096,-95.61139631,49,,,,,,7236,48157671800,29.62984239,-95.55835848
48201451901,48201451901,29.72181096,-95.61139631,47,,,,,,7237,48157672001,29.64500035,-95.60830655
48201451901,48201451901,29.72181096,-95.61139631,44,,,,,,7238,48201452100,29.72630084,-95.58212457
48201451901,48201451901,29.72181096,-95.61139631,39,,,,,,7239,48201411501,29.7354916,-95.44222572
48201451901,48201451901,29.72181096,-95.61139631,38,,,,,,7240,48201411300,29.74908355,-95.4526214
48201451902,48201451902,29.72245297,-95.59869775,56,,,,,,7241,48201100000,29.75738955,-95.36317172
48201451902,48201451902,29.72245297,-95.59869775,28,,,,,,7242,48201411502,29.73498189,-95.42862494
48201451902,48201451902,29.72245297,-95.59869775,26,,,,,,7244,48201313100,29.71082216,-95.38986395
48201451902,48201451902,29.72245297,-95.59869775,26,,,,,,7245,48201452300,29.7108572,-95.56434889
48201451902,48201451902,29.72245297,-95.59869775,19,,,,,,7246,48201431900,29.73457103,-95.46426281
48201451902,48201451902,29.72245297,-95.59869775,18,,,,,,7247,48201433003,29.70835261,-95.55138493
48201451902,48201451902,29.72245297,-95.59869775,17,,,,,,7248,48201410600,29.7463478,-95.37780985
48201451902,48201451902,29.72245297,-95.59869775,16,,,,,,7249,48201431802,29.74748736,-95.46124555
48201451902,48201451902,29.72245297,-95.59869775,15,,,,,,7250,48201541700,29.80834657,-95.66586051
48201452000,48201452000,29.7326859,-95.60688065,147,,,,,,7251,48201100000,29.75738955,-95.36317172
48201452000,48201452000,29.7326859,-95.60688065,108,,,,,,7252,48201313100,29.71082216,-95.38986395
48201452000,48201452000,29.7326859,-95.60688065,91,,,,,,7253,48201411501,29.7354916,-95.44222572
48201452000,48201452000,29.7326859,-95.60688065,77,,,,,,7254,48201452500,29.70903675,-95.60096149
48201452000,48201452000,29.7326859,-95.60688065,59,,,,,,7255,48201431802,29.74748736,-95.46124555
48201452000,48201452000,29.7326859,-95.60688065,44,,,,,,7256,48201411502,29.73498189,-95.42862494
48201452000,48201452000,29.7326859,-95.60688065,42,,,,,,7258,48201430800,29.77588625,-95.55292979
48201452000,48201452000,29.7326859,-95.60688065,39,,,,,,7259,48201431900,29.73457103,-95.46426281
48201452000,48201452000,29.7326859,-95.60688065,36,,,,,,7260,48201432300,29.73256292,-95.54843512
